Attribute,Commodity,Process,Period,Region,Vintage,TimeSlice,UserConstraint,Value,Scenario,Variable,ProcessGroup,Description,CommodityGroup,SectorGroup,Sector,EndUse
VAR_FOut,C_HLTH-WH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0425734894500013,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Healthcare,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,C_OFFC-LT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0849820504000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,Lighting
VAR_FOut,C_OFFC-MPM,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0121450442400003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Motive Power, Mobile"
VAR_FOut,C_OFFC-MPS,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0480759696000004,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Motive Power, Stationary"
VAR_FOut,C_OFFC-OTH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.258780402,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,Electronics and Other Electrical Uses
VAR_FOut,C_OFFC-SC,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.392283191999998,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,Space Cooling
VAR_FOut,C_OFFC-SH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.399223432600001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_OFFC-WH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0614150527500011,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Office Blocks,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,C_OTH-LT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0269294410000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,Lighting
VAR_FOut,C_OTH-MPM,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0435167184000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,"Motive Power, Mobile"
VAR_FOut,C_OTH-MPS,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0356429340000009,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,"Motive Power, Stationary"
VAR_FOut,C_OTH-OTH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.076720122,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,Electronics and Other Electrical Uses
VAR_FOut,C_OTH-PH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0156416,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,C_OTH-PUMP,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0025221456,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,Pumping
VAR_FOut,C_OTH-SC,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.11759776,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,Space Cooling
VAR_FOut,C_OTH-SH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0733315651600006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_OTH-WH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0005769541500005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,Other,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,C_WSR-CK,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0570528627333348,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,C_WSR-LT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0648205544000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,Lighting
VAR_FOut,C_WSR-MPM,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0001286210400002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,"Motive Power, Mobile"
VAR_FOut,C_WSR-MPS,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.1027169532,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,"Motive Power, Stationary"
VAR_FOut,C_WSR-OTH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.129743307,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,Electronics and Other Electrical Uses
VAR_FOut,C_WSR-RF,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.847755422999998,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,Refrigeration
VAR_FOut,C_WSR-SC,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0893900420000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,Space Cooling
VAR_FOut,C_WSR-SH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.224644209740001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,C_WSR-WH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0891745897500001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Commercial,WSR,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,DARY-ACOMP-COMP_AIR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.029078035,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Compressed Air
VAR_FOut,DARY-BOILR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,1.91882109039999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,DARY-BOILR-PH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,1.4890261258,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,DARY-BOILR-WH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.5153780864,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,DARY-FAN-FAN,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.153641075,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Fans
VAR_FOut,DARY-FRIDG-FRIDG,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0978586539999997,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Refrigeration
VAR_FOut,DARY-LIGHT-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0362467040000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Lighting
VAR_FOut,DARY-MOTOR-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0463107636000007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Motive Power, Stationary"
VAR_FOut,DARY-PUMP-PUMP,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.1312353384,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,Pumping
VAR_FOut,DARY-SH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0458176480000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Dairy,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,DD-CH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.222270536621776,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,DD-C_DRY,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0048145657953952,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Clothes Drying"
VAR_FOut,DD-C_WASH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0091337838607194,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Clothes Washing"
VAR_FOut,DD-D_WASH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0097294999205908,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (< 100 C), Dishwashers"
VAR_FOut,DD-ELCTR,IMPDEMZ,2027,SI,2027,ANNUAL,-,1.55429866498292,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Electronics and Other Electrical Uses
VAR_FOut,DD-FRIDG,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.469572703999152,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Refrigeration
VAR_FOut,DD-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.106925301474439,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Lighting
VAR_FOut,DD-MTV_MOB,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.232824714866214,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Motive Power, Mobile"
VAR_FOut,DD-S_COOL,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.271664541597959,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,Space Cooling
VAR_FOut,DD-S_HEAT,IMPDEMZ,2027,SI,2027,ANNUAL,-,4.02935450535385,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,DD-WH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.726184492832846,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Detached Dwelling,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,FOOD-ACOMP-COMP_AIR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0049142450000004,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Compressed Air
VAR_FOut,FOOD-BOILR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.269018893840002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,FOOD-BOILR-PH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0138037280000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,FOOD-BOILR-WH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0305834400000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,FOOD-ELCTR-ELCTR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0112940560000004,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Electronics and Other Electrical Uses
VAR_FOut,FOOD-FRIDG-FRIDG,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0412202460000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Refrigeration
VAR_FOut,FOOD-IOVEN-CH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0329929063200014,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,FOOD-LIGHT-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0187230800000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Lighting
VAR_FOut,FOOD-MOTOR-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0904152456000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Motive Power, Stationary"
VAR_FOut,FOOD-PUMP-PUMP,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0172536024,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,Pumping
VAR_FOut,FOOD-SH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0072102544238684,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Food and Beverage,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,JD-CH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0320184486022627,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Intermediate Heat (100-300 C), Cooking"
VAR_FOut,JD-C_DRY,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0006935463863318,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Clothes Drying"
VAR_FOut,JD-C_WASH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0013157370901851,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Clothes Washing"
VAR_FOut,JD-D_WASH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0014015510011714,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (< 100 C), Dishwashers"
VAR_FOut,JD-ELCTR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.223899364592825,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Electronics and Other Electrical Uses
VAR_FOut,JD-FRIDG,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0676427461621095,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Refrigeration
VAR_FOut,JD-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0154027714224967,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Lighting
VAR_FOut,JD-MTV_MOB,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0335387959177226,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Motive Power, Mobile"
VAR_FOut,JD-S_COOL,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.039133738975999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,Space Cooling
VAR_FOut,JD-WH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.104608110516664,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Residential,Joined Dwelling,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-BOILR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.2038444656,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MEAT-BOILR-WH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.427122016,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-FRIDG-FRIDG,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.198849901999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,Refrigeration
VAR_FOut,MEAT-HEATR-WH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.006880435869426,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,MEAT-LIGHT-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0397555960000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,Lighting
VAR_FOut,MEAT-MOTOR-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.224762958,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Meat,"Motive Power, Stationary"
VAR_FOut,MINE-BOILR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0009268298000006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,MINE-ELCTR-ELCTR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0070482920000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,Electronics and Other Electrical Uses
VAR_FOut,MINE-ENGIN-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0222570392000007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Stationary"
VAR_FOut,MINE-ICENG-MTV_MOB,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.121566652000001,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Mobile"
VAR_FOut,MINE-LIGHT-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0290500960000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,Lighting
VAR_FOut,MINE-MOTOR-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.3183841836,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Motive Power, Stationary"
VAR_FOut,MINE-SH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0032160384000009,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Mining,"Low Temperature Heat (<100 C), Space Heating"
VAR_FOut,MNRL-FURNC-PH_HIGH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0509216540000015,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,MNRL-LIGHT-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,9.00520000000003e-05,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,Lighting
VAR_FOut,MNRL-MOTOR-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0132200820000005,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,"Motive Power, Stationary"
VAR_FOut,MNRL-PUMP-PUMP,IMPDEMZ,2027,SI,2027,ANNUAL,-,8.92127999999995e-05,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Non-Metallic Mineral Product Manufacturing,Pumping
VAR_FOut,OTHR-BOILR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.18764669808,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,OTHR-BOILR-PH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0024365632000007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,OTHR-ELCTR-ELCTR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0016275200000007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Electronics and Other Electrical Uses
VAR_FOut,OTHR-FURNC-PH_HIGH,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0408096560000004,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"High Temperature Heat (>300 C), Process Requirements"
VAR_FOut,OTHR-HEATR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0028018694392442,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,OTHR-HEATR-PH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0010347645706574,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,OTHR-ICENG-MTV_MOB,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0352517430000015,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Motive Power, Mobile"
VAR_FOut,OTHR-LIGHT-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.007356932,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Lighting
VAR_FOut,OTHR-MOTOR-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0672794244000006,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,"Motive Power, Stationary"
VAR_FOut,OTHR-PUMP-PUMP,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0600717600000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Other,Pumping
VAR_FOut,T_F_Rail,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.111981843322544,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Freight Rail
VAR_FOut,T_P_Rail,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.03902189771376,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Transport,Rail Transport,Passenger Rail
VAR_FOut,WOOD-ACOMP-COMP_AIR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0091831000000007,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Compressed Air
VAR_FOut,WOOD-BOILR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,1.47693603208,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-BURNR-PH_INT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0001445559999999,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Intermediate Heat (100-300 C), Process Requirements"
VAR_FOut,WOOD-ELCTR-ELCTR,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.000988172,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Electronics and Other Electrical Uses
VAR_FOut,WOOD-FAN-FAN,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0814588500000004,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Fans
VAR_FOut,WOOD-HPPH-PH_LOW,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0002138186666666,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Low Temperature Heat (<100 C), Process Requirements"
VAR_FOut,WOOD-LIGHT-LIGHT,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0155511520000002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Lighting
VAR_FOut,WOOD-MOTOR-MTV_STA,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0784909296000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,"Motive Power, Stationary"
VAR_FOut,WOOD-PUMP-PUMP,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0147589944000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Pumping
VAR_FOut,WOOD-REFIN-REFIN,IMPDEMZ,2027,SI,2027,ANNUAL,-,0.0290314320000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,Industry,Wood Products,Refiners
VAR_FOut,ADCF-IRG,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.42559576705,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Irrigation
VAR_FOut,ADCF-LT,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.003032029,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Lighting
VAR_FOut,ADCF-MoTP-Mob,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.0511761067011854,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Motive Power, Mobile"
VAR_FOut,ADCF-MoTP-Stat,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.109359153675,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Motive Power, Stationary"
VAR_FOut,ADCF-PUMP,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.163906642083334,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Pumping
VAR_FOut,ADCF-RFGR,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.512283177812501,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,Refrigeration
VAR_FOut,ADCF-WH,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.29202815625,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Dairy Cattle Farming,"Low Temperature Heat (<100 C), Water Heating"
VAR_FOut,AFISH-LT,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.0019163018,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping",Lighting
VAR_FOut,AFISH-MoTP-Mob,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.055695374550003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping","Motive Power, Mobile"
VAR_FOut,AFISH-MoTP-Stat,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.0009584064000003,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping","Motive Power, Stationary"
VAR_FOut,AFISH-OTH,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.004107456,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping",Electronics and Other Electrical Uses
VAR_FOut,AFISH-RFGR,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.10264951125,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing","Fishing, Hunting and Trapping",Refrigeration
VAR_FOut,AFORE-LT,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.0014331604,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,Lighting
VAR_FOut,AFORE-MoTP-Mob,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.015533788116667,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,"Motive Power, Mobile"
VAR_FOut,AFORE-MoTP-Stat,IMPDEMZ,2028,SI,2028,ANNUAL,-,0.0147347555500002,traditional-v3_0_0,Production,Production,Infeasible Demand,Demand,"Agriculture, Forestry, and Fishing",Forestry and Logging,"Motive Power, Stationary"
